WC_Location,WorkCenter,Date_Wrk,Shift_Wrk,Part_Num,unitperHr,cycle_time(mins),UpQty,scrap,schMins,PlannedDownMins,stopTime,ExpectedRun,ActualRunTime,OEEAvailability,ActualPerformance,ExpectedPerformance,OEEPerformance,OEEQuality
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-24 00:00:00,1,140AR002,121.00,0.5,207,7,375,100.2,120,224.8,104.80000000000001,0.4661921708185054,207,209.60000000000002,0.9875954198473281,0.966183574879227
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-24 00:00:00,1,141AL002,121.00,0.5,208,7,375,100.2,180,224.8,44.80000000000001,0.19928825622775806,208,89.60000000000002,2.3214285714285707,0.9663461538461539
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-24 00:00:00,2,140AR002,121.00,0.5,179,3,240,120,0,120,120,1,179,240,0.7458333333333333,0.9832402234636871
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-24 00:00:00,2,141AL002,121.00,0.5,180,2,240,120,0,120,120,1,180,240,0.75,0.9888888888888889
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-24 00:00:00,3,140AR002,121.00,0.5,202,6,240,90,0,150,150,1,202,300,0.6733333333333333,0.9702970297029703
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-24 00:00:00,3,141AL002,121.00,0.5,202,5,240,0,0,240,240,1,202,480,0.42083333333333334,0.9752475247524752
Mytox 1,199-P708 FRONT BOLSTER ASSY,2023-03-24 00:00:00,1,F78MU205,102.00,0.59,494,3,480,130.2,0,299.8,299.8,1,494,508.13559322033905,0.9721814543028685,0.9939271255060729
Mytox 1,202-0300P004,2023-03-24 00:00:00,2,G652C001,2022.00,0.03,6000,0,360,60,0,250,250,1,6000,8333.333333333334,0.72,1
Mytox 1,203-0300P005,2023-03-24 00:00:00,1,G48RC006,1470.00,0.04,1200,0,420,90,240,280,40,0.14285714285714285,1200,1000,1.2,1
Mytox 1,204-0400P043,2023-03-24 00:00:00,1,H1CBC011,1148.00,0.05,6260,0,480,120,0,310,310,1,6260,6200,1.0096774193548388,1
Mytox 1,204-0400P043,2023-03-24 00:00:00,2,140AC021,1200.00,0.05,1800,0,480,240,30,190,160,0.8421052631578947,1800,3200,0.5625,1
Mytox 1,206-0800P008,2023-03-24 00:00:00,1,167MU406,366.00,0.16,705,4,480,90,210,340,130,0.38235294117647056,705,812.5,0.8676923076923077,0.9943262411347518
Mytox 1,206-0800P008,2023-03-24 00:00:00,2,167MU406,366.00,0.16,1248,0,480,0,150,430,280,0.6511627906976745,1248,1750,0.7131428571428572,1
Mytox 1,220-C1UX WELDING,2023-03-24 00:00:00,1,G42GL106,57.00,1.05,303,3,240,0,0,240,240,1,303,228.57142857142856,1.325625,0.9900990099009901
Mytox 1,220-C1UX WELDING,2023-03-24 00:00:00,1,G43GR106,57.00,1.05,303,3,240,0,0,240,240,1,303,228.57142857142856,1.325625,0.9900990099009901
Mytox 1,220-C1UX WELDING,2023-03-24 00:00:00,1,G46GL106,91.00,0.66,354,4,240,0,0,240,240,1,354,363.6363636363636,0.9735,0.9887005649717514
Mytox 1,220-C1UX WELDING,2023-03-24 00:00:00,1,G47GR106,91.00,0.66,354,4,240,0,0,240,240,1,354,363.6363636363636,0.9735,0.9887005649717514
Mytox 1,220-C1UX WELDING,2023-03-24 00:00:00,2,G46GL106,91.00,0.66,304,4,120,0,0,120,120,1,304,181.8181818181818,1.6720000000000002,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-24 00:00:00,2,G47GR106,91.00,0.66,304,4,120,0,0,120,120,1,304,181.8181818181818,1.6720000000000002,0.9868421052631579
Mytox 1,224-BD009 & P053,2023-03-24 00:00:00,1,N28GC140,100.00,0.6,756,0,480,30,0,400,400,1,756,666.6666666666667,1.134,1
Mytox 1,240-0200P024,2023-03-24 00:00:00,1,T78GL036,184.00,0.33,560,0,480,60,0,370,370,1,560,1121.2121212121212,0.49945945945945946,1
Mytox 1,240-0200P024,2023-03-24 00:00:00,1,T78GR036,184.00,0.33,560,0,480,60,0,370,370,1,560,1121.2121212121212,0.49945945945945946,1
Mytox 1,240-0200P024,2023-03-24 00:00:00,2,T78GR016,184.00,0.33,600,0,450,60,60,340,280,0.8235294117647058,600,848.4848484848485,0.7071428571428572,1
Mytox 1,240-0200P024,2023-03-24 00:00:00,3,T78GL126,184.00,0.33,788,8,480,0,105,430,325,0.7558139534883721,788,984.8484848484848,0.800123076923077,0.9898477157360406
Mytox 1,240-0200P024,2023-03-24 00:00:00,3,T78GR126,184.00,0.33,790,10,480,0,105,430,325,0.7558139534883721,790,984.8484848484848,0.8021538461538462,0.9873417721518988
Mytox 1,241-0200P011,2023-03-24 00:00:00,2,N28GR186,200.00,0.3,345,0,120,0,0,120,120,1,345,400,0.8625,1
Mytox 1,241-0200P011,2023-03-24 00:00:00,2,N29GL186,200.00,0.3,345,0,120,0,0,120,120,1,345,400,0.8625,1
Mytox 1,242-0200P023,2023-03-24 00:00:00,3,T78GL036,184.00,0.33,508,4,480,0,90,430,340,0.7906976744186046,508,1030.3030303030303,0.49305882352941177,0.9921259842519685
Mytox 1,242-0200P023,2023-03-24 00:00:00,3,T78GR036,184.00,0.33,509,5,480,0,90,430,340,0.7906976744186046,509,1030.3030303030303,0.4940294117647059,0.9901768172888016
Mytox 1,245-0250P034,2023-03-24 00:00:00,1,1WDAL101,90.00,0.67,140,5,90,0,0,90,90,1,140,134.32835820895522,1.0422222222222222,0.9642857142857143
Mytox 1,245-0250P034,2023-03-24 00:00:00,1,1WDAR101,90.00,0.67,104,5,90,0,0,90,90,1,104,134.32835820895522,0.7742222222222223,0.9519230769230769
Mytox 1,262-WS WELDER,2023-03-24 00:00:00,1,CW2MU002,29.00,2.07,133,0,480,0,120,430,310,0.7209302325581395,133,149.7584541062802,0.8880967741935484,1
Mytox 1,262-WS WELDER,2023-03-24 00:00:00,2,CW2MU002,29.00,2.07,203,2,465,0,15,415,400,0.963855421686747,203,193.23671497584542,1.050525,0.9901477832512315
Mytox 1,272-ANOTECH ROLLING MILL #15,2023-03-24 00:00:00,1,N15GU000,1264.00,0.05,4550,20,420,90,45,280,235,0.8392857142857143,4550,4700,0.9680851063829787,0.9956043956043956
Mytox 1,272-ANOTECH ROLLING MILL #15,2023-03-24 00:00:00,2,N28GU150,900.00,0.07,3076,6,480,0,0,430,430,1,3076,6142.857142857142,0.5007441860465117,0.9980494148244473
Mytox 1,275-DS WELDER,2023-03-24 00:00:00,1,DDJMU516,41.00,1.46,42,0,120,0,0,120,120,1,42,82.19178082191782,0.5109999999999999,1
Mytox 1,292-0100P002,2023-03-24 00:00:00,1,N14BC011,1250.00,0.05,8500,0,480,0,0,430,430,1,8500,8600,0.9883720930232558,1
Mytox 1,319-MIGW DT,2023-03-24 00:00:00,1,CDTRU102,20.00,3,400,0,435,0,0,385,385,1,400,128.33333333333334,3.1168831168831166,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-24 00:00:00,1,C95EL101,13.00,4.62,30,0,480,0,0,430,430,1,30,93.07359307359307,0.32232558139534884,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-24 00:00:00,1,C95EL111,13.00,4.62,52,0,480,0,0,430,430,1,52,93.07359307359307,0.5586976744186046,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-24 00:00:00,2,C94ER101,13.00,4.62,16,0,75,0,0,75,75,1,16,16.233766233766232,0.9856000000000001,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-24 00:00:00,2,C95EL101,13.00,4.62,50,0,240,0,0,240,240,1,50,51.94805194805195,0.9625,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-24 00:00:00,2,C95EL111,13.00,4.62,34,0,165,0,0,165,165,1,34,35.714285714285715,0.952,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-24 00:00:00,3,C95EL101,13.00,4.62,40,0,480,0,19.8,430,410.2,0.953953488372093,40,88.78787878787878,0.4505119453924915,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-24 00:00:00,3,C95EL111,13.00,4.62,50,0,480,0,0,430,430,1,50,93.07359307359307,0.5372093023255814,1
Mytox 1,335-DT ARB,2023-03-24 00:00:00,2,CDTAL306,33.00,1,70,0,189,0,0,189,189,1,70,189,0.37037037037037035,1
Mytox 1,335-DT ARB,2023-03-24 00:00:00,2,CDTAR306,33.00,1,108,0,220,0,0,220,220,1,108,220,0.4909090909090909,1
Mytox 1,336-DJ ASSEMBLY,2023-03-24 00:00:00,2,CDJAL106,34.00,1,36,0,76,0,0,76,76,1,36,76,0.47368421052631576,1
Mytox 1,336-DJ ASSEMBLY,2023-03-24 00:00:00,2,CDJAL116,34.00,1,27,0,70,0,0,70,70,1,27,70,0.38571428571428573,1
Mytox 1,336-DJ ASSEMBLY,2023-03-24 00:00:00,2,CDJAR106,34.00,1,63,0,120,0,0,120,120,1,63,120,0.525,1
Mytox 1,336-DJ ASSEMBLY,2023-03-24 00:00:00,2,CDJAR116,34.00,1,27,0,69,0,0,69,69,1,27,69,0.391304347826087,1
Mytox 1,338-X167 MERCEDES,2023-03-24 00:00:00,1,D25AR306,12.00,1,69,0,347,0,0,297,297,1,69,297,0.23232323232323232,1
Mytox 1,442-GMX350 - SPOTWELD & TAPE ASSY,2023-03-24 00:00:00,2,168ML202,240.00,0.25,202,2,120,0,0,120,120,1,202,480,0.42083333333333334,0.9900990099009901
Mytox 1,442-GMX350 - SPOTWELD & TAPE ASSY,2023-03-24 00:00:00,3,157ML106,240.00,0.25,422,2,240,0,0,240,240,1,422,960,0.4395833333333333,0.995260663507109
Mytox 1,442-GMX350 - SPOTWELD & TAPE ASSY,2023-03-24 00:00:00,3,168ML202,240.00,0.25,443,3,240,0,0,240,240,1,443,960,0.46145833333333336,0.9932279909706546
Mytox 1,"450-SPOTWELD, TAPE ASSY, GMX352 FR",2023-03-24 00:00:00,2,G42GL106,57.00,1.05,304,4,240,0,0,240,240,1,304,228.57142857142856,1.33,0.9868421052631579
Mytox 1,"450-SPOTWELD, TAPE ASSY, GMX352 FR",2023-03-24 00:00:00,2,G43GR106,57.00,1.05,304,4,240,0,0,240,240,1,304,228.57142857142856,1.33,0.9868421052631579
Mytox 1,453-X167 STEP PAD SUB ASSY,2023-03-24 00:00:00,1,D25AR005,12.00,5,63,0,480,0,135,430,295,0.686046511627907,63,59,1.0677966101694916,1
Mytox 1,453-X167 STEP PAD SUB ASSY,2023-03-24 00:00:00,1,D67AR005,11.00,5.45,63,0,327,0,0,277,277,1,63,50.825688073394495,1.2395306859205777,1
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-24 00:00:00,1,CWSMU106,48.00,1.25,222,4,480,0,210,430,220,0.5116279069767442,222,176,1.2613636363636365,0.9819819819819819
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-24 00:00:00,1,P06RU306,60.00,1,504,9,480,0,0,430,430,1,504,430,1.172093023255814,0.9821428571428571
Mytox 1,810-UF KM6,2023-03-24 00:00:00,1,M94NC001,61.00,0.98,430,0,465,0,30,415,385,0.927710843373494,430,392.8571428571429,1.0945454545454545,1
Mytox 1,810-UF KM6,2023-03-24 00:00:00,2,M94NC001,61.00,0.98,420,0,465,0,0,415,415,1,420,423.46938775510205,0.9918072289156626,1
Mytox 1,812-RU FOAM SEALING,2023-03-24 00:00:00,1,M94NC006,144.00,0.42,540,0,270,0,0,270,270,1,540,642.8571428571429,0.84,1
Mytox 1,812-RU FOAM SEALING,2023-03-24 00:00:00,2,M94NC006,144.00,0.42,300,0,150,0,0,150,150,1,300,357.14285714285717,0.84,1
Mytox 1,"816-LD Upper, KM007",2023-03-24 00:00:00,1,H7AMU206,100.00,0.6,840,0,480,0,0,430,430,1,840,716.6666666666667,1.1720930232558138,1
Mytox 1,"816-LD Upper, KM007",2023-03-24 00:00:00,2,H7AMU206,100.00,0.6,840,0,465,0,0,415,415,1,840,691.6666666666667,1.2144578313253012,1
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-24 00:00:00,1,H1CMU106,70.00,0.86,295,19,285,15,75,285,210,0.7368421052631579,295,244.18604651162792,1.208095238095238,0.9355932203389831
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-24 00:00:00,1,H3SMU006,32.00,1.88,216,0,180,0,0,180,180,1,216,95.74468085106383,2.256,1
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-24 00:00:00,2,H1CMU106,70.00,0.86,458,14,465,0,120,465,345,0.7419354838709677,458,401.16279069767444,1.1416811594202898,0.9694323144104804
Mytox 2,424-T1CX ARB FINAL ASSEMBLY,2023-03-24 00:00:00,1,G91AL006,18.00,1,142,0,395,0,0,345,345,1,142,345,0.4115942028985507,1
Mytox 2,424-T1CX ARB FINAL ASSEMBLY,2023-03-24 00:00:00,2,G91AL006,18.00,1,110,0,464,0,0,414,414,1,110,414,0.26570048309178745,1
Mytox 2,424-T1CX ARB FINAL ASSEMBLY,2023-03-24 00:00:00,2,G92AR006,18.00,1,72,0,198,0,0,198,198,1,72,198,0.36363636363636365,1
Mytox 2,424-T1CX ARB FINAL ASSEMBLY,2023-03-24 00:00:00,3,G92AR006,18.00,1,83,0,184,0,0,184,184,1,83,184,0.45108695652173914,1
Mytox 2,439A-T1XX SUV,2023-03-24 00:00:00,1,GTLAL306,27.00,2.22,129,0,285,0,0,285,285,1,129,128.37837837837836,1.004842105263158,1
Mytox 2,439A-T1XX SUV,2023-03-24 00:00:00,1,GTSAR306,27.00,2.22,53,0,168,0,0,168,168,1,53,75.67567567567566,0.700357142857143,1
Mytox 2,439A-T1XX SUV,2023-03-24 00:00:00,2,GTLAR306,27.00,2.22,150,0,426,0,0,376,376,1,150,169.36936936936937,0.8856382978723405,1
Mytox 2,439A-T1XX SUV,2023-03-24 00:00:00,3,GTLAR306,27.00,2.22,60,0,136,0,0,136,136,1,60,61.261261261261254,0.9794117647058824,1
Mytox 2,439A-T1XX SUV,2023-03-24 00:00:00,3,GTSAR306,27.00,2.22,150,0,313,0,0,263,263,1,150,118.46846846846846,1.2661596958174905,1
Mytox 2,439B-T1XX SUV 2,2023-03-24 00:00:00,1,GTSAL306,27.00,2.22,198,0,456,0,0,406,406,1,198,182.88288288288285,1.0826600985221677,1
Mytox 2,439B-T1XX SUV 2,2023-03-24 00:00:00,2,GTSAL306,27.00,2.22,57,0,142,0,0,142,142,1,57,63.963963963963955,0.8911267605633804,1
Mytox 2,439B-T1XX SUV 2,2023-03-24 00:00:00,2,GTSAR306,27.00,2.22,110,0,293,0,0,293,293,1,110,131.98198198198196,0.8334470989761094,1
Mytox 2,447-V363N ASSEMBLY,2023-03-24 00:00:00,1,FV3AR466,22.00,1,80,0,233,0,0,233,233,1,80,233,0.34334763948497854,1
Mytox 2,447-V363N ASSEMBLY,2023-03-24 00:00:00,2,FV3AR466,22.00,1,30,0,154,0,0,154,154,1,30,154,0.19480519480519481,1
Mytox 2,454-P552-8 RIGHT,2023-03-24 00:00:00,1,FP8AR906,30.00,1,56,0,176,0,0,176,176,1,56,176,0.3181818181818182,1
Mytox 2,454-P552-8 RIGHT,2023-03-24 00:00:00,2,FP8AR906,30.00,1,136,0,430,0,0,380,380,1,136,380,0.35789473684210527,1
Mytox 2,458- DT REAR BED STEP ASSY,2023-03-24 00:00:00,2,CDTKU416,44.00,1,230,0,416,0,0,366,366,1,230,366,0.6284153005464481,1
Mytox 2,467A-P702S A,2023-03-24 00:00:00,2,FP7AL326,30.00,2,149,0,459,25,0,384,384,1,149,192,0.7760416666666666,1
Mytox 2,468A-P702 A,2023-03-24 00:00:00,1,FP7LR406,30.00,2,180,0,430,15,30,365,335,0.9178082191780822,180,167.5,1.0746268656716418,1
Mytox 2,470B-T1xxHD2,2023-03-24 00:00:00,1,GBLAR106,27.00,2.22,78,0,164,0,0,164,164,1,78,73.87387387387386,1.0558536585365856,1
Mytox 2,470B-T1xxHD2,2023-03-24 00:00:00,1,GBRAR106,27.00,2.22,107,0,272,0,0,272,272,1,107,122.52252252252251,0.8733088235294119,1
Mytox 2,470B-T1xxHD2,2023-03-24 00:00:00,2,GBRAL106,27.00,2.22,87,0,301,55,0,196,196,1,87,88.28828828828829,0.9854081632653061,1
Mytox 2,470B-T1xxHD2,2023-03-24 00:00:00,2,GBRAR106,27.00,2.22,50,0,131,0,0,131,131,1,50,59.009009009009006,0.8473282442748092,1
Mytox 2,481-WS FIXED STEP,2023-03-24 00:00:00,1,C74AR306,43.00,1,168,0,383,0,0,333,333,1,168,333,0.5045045045045045,1
Mytox 2,482-WS POWER STEP,2023-03-24 00:00:00,1,C94AR306,27.00,1,24,0,150,0,0,150,150,1,24,150,0.16,1
Mytox 2,482-WS POWER STEP,2023-03-24 00:00:00,1,C95AL306,27.00,1,78,0,282,0,0,282,282,1,78,282,0.2765957446808511,1
Mytox 2,482-WS POWER STEP,2023-03-24 00:00:00,2,C94AR306,27.00,1,32,0,179,0,0,179,179,1,32,179,0.1787709497206704,1
Mytox 2,483-TOYOTA TUNDRA PRB,2023-03-24 00:00:00,1,TTUAR206,27.00,1,174,0,360,0,0,310,310,1,174,310,0.5612903225806452,1
Mytox 2,488-WS POWER STEP LWB,2023-03-24 00:00:00,1,C7BAL206,16.00,1,18,0,156,0,0,156,156,1,18,156,0.11538461538461539,1
Mytox 2,488-WS POWER STEP LWB,2023-03-24 00:00:00,2,C7BAR206,16.00,1,19,0,127,0,0,127,127,1,19,127,0.14960629921259844,1
Mytox 1,"103-RLFRM,007,2""",2023-03-23 00:00:00,1,1WDNU100,110.00,0.55,1930,30,480,0,30,430,400,0.9302325581395349,1930,727.2727272727273,2.65375,0.9844559585492227
Mytox 1,"103-RLFRM,007,2""",2023-03-23 00:00:00,2,F5SLU200,175.00,0.34,568,18,480,240,15,190,175,0.9210526315789473,568,514.7058823529411,1.1035428571428574,0.9683098591549296
Mytox 1,116-HONDA PROJ WELD-LWR STAYS,2023-03-23 00:00:00,2,H1CBU002,88.00,0.68,954,4,480,0,90,430,340,0.7906976744186046,954,499.99999999999994,1.9080000000000001,0.9958071278825996
Mytox 1,117-HONDA PROJ WELD-UPR & LATC,2023-03-23 00:00:00,3,H1CBC002,88.00,0.68,500,0,240,0,0,240,240,1,500,352.94117647058823,1.4166666666666667,1
Mytox 1,128-RLFRM - T1XX P375 FRAME RAILS,2023-03-23 00:00:00,2,J56RR300,459.00,0.13,1270,12,240,60,45,180,135,0.75,1270,1038.4615384615383,1.222962962962963,0.9905511811023622
Mytox 1,128-RLFRM - T1XX P375 FRAME RAILS,2023-03-23 00:00:00,2,J88RL300,459.00,0.13,1606,10,240,45,45,195,150,0.7692307692307693,1606,1153.8461538461538,1.3918666666666668,0.9937733499377335
Mytox 1,132-NISSAN H61P WELD CELL,2023-03-23 00:00:00,1,N14NR242,200.00,0.3,1250,4,480,0,0,430,430,1,1250,1433.3333333333335,0.8720930232558138,0.9968
Mytox 1,132-NISSAN H61P WELD CELL,2023-03-23 00:00:00,1,N15NL242,200.00,0.3,870,6,480,0,0,430,430,1,870,1433.3333333333335,0.6069767441860464,0.993103448275862
Mytox 1,139-P375 PIERCE & SWAGE,2023-03-23 00:00:00,1,J73RU006,183.00,0.33,1438,0,510,30,75,430,355,0.8255813953488372,1438,1075.7575757575758,1.3367323943661973,1
Mytox 1,141-T1XX SAWCUT,2023-03-23 00:00:00,3,J96RU206,197.00,0.3,1440,0,480,64.8,0,365.2,365.2,1,1440,1217.3333333333333,1.1829134720700987,1
Mytox 1,143-GM BV1 WELD CELL,2023-03-23 00:00:00,1,GBVAU202,24.00,2.5,194,2,480,0,30,430,400,0.9302325581395349,194,160,1.2125,0.9896907216494846
Mytox 1,146-T1XX PIERCE & SWAGE,2023-03-23 00:00:00,1,J88RL306,183.00,0.33,1170,0,210,0,0,210,210,1,1170,636.3636363636364,1.8385714285714285,1
Mytox 1,149-0200P026,2023-03-23 00:00:00,1,C74RR001,30.00,2,405,5,465,0,0,415,415,1,405,207.5,1.9518072289156627,0.9876543209876543
Mytox 1,"171-P104, 100T Hand Transfer",2023-03-23 00:00:00,1,GBTRU012,21.00,2.86,104,2,480,94.8,40.2,335.2,295,0.880071599045346,104,103.14685314685315,1.008271186440678,0.9807692307692307
Mytox 1,"175->2"" ROLLING MILL + PRENOTCH",2023-03-23 00:00:00,2,FP7BU000,365.00,0.16,1396,5,480,90,45,340,295,0.8676470588235294,1396,1843.75,0.7571525423728813,0.9964183381088825
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-23 00:00:00,2,141AL002,121.00,0.5,165,0,240,135,0,105,105,1,165,210,0.7857142857142857,1
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-23 00:00:00,3,140AR002,121.00,0.5,236,2,240,90,0,150,150,1,236,300,0.7866666666666666,0.9915254237288136
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-23 00:00:00,3,141AL002,121.00,0.5,236,2,240,90,0,150,150,1,236,300,0.7866666666666666,0.9915254237288136
Mytox 1,199-P708 FRONT BOLSTER ASSY,2023-03-23 00:00:00,1,F78MU205,102.00,0.59,590,4,480,0,90,430,340,0.7906976744186046,590,576.271186440678,1.0238235294117646,0.9932203389830508
Mytox 1,199-P708 FRONT BOLSTER ASSY,2023-03-23 00:00:00,3,F78MU205,102.00,0.59,409,0,480,60,45,370,325,0.8783783783783784,409,550.8474576271187,0.7424923076923076,1
Mytox 1,202-0300P004,2023-03-23 00:00:00,1,CDTBU011,900.00,0.07,1840,0,120,0,0,120,120,1,1840,1714.2857142857142,1.0733333333333335,1
Mytox 1,203-0300P005,2023-03-23 00:00:00,1,CDTBU001,900.00,0.07,1365,0,180,60,0,120,120,1,1365,1714.2857142857142,0.79625,1
Mytox 1,203-0300P005,2023-03-23 00:00:00,1,G35MU001,1800.00,0.03,950,0,180,105,0,75,75,1,950,2500,0.38,1
Mytox 1,203-0300P005,2023-03-23 00:00:00,2,CDTMC001,1000.00,0.06,2000,0,390,150,90,190,100,0.5263157894736842,2000,1666.6666666666667,1.2,1
Mytox 1,203-0300P005,2023-03-23 00:00:00,2,G35MU001,1800.00,0.03,1580,0,90,0,0,90,90,1,1580,3000,0.5266666666666666,1
Mytox 1,204-0400P043,2023-03-23 00:00:00,1,D24NL001,30.00,2,123,3,390,0,90,340,250,0.7352941176470589,123,125,0.984,0.975609756097561
Mytox 1,204-0400P043,2023-03-23 00:00:00,2,D24NL001,30.00,2,155,4,480,0,0,430,430,1,155,215,0.7209302325581395,0.9741935483870968
Mytox 1,205-0300P007,2023-03-23 00:00:00,1,H1CBU001,150.00,0.4,4200,0,480,105,75,325,250,0.7692307692307693,4200,625,6.72,1
Mytox 1,205-0300P007,2023-03-23 00:00:00,2,H1CBU001,150.00,0.4,3150,100,480,0,135,430,295,0.686046511627907,3150,737.5,4.271186440677966,0.9682539682539683
Mytox 1,206-0800P008,2023-03-23 00:00:00,1,CDTRU011,900.00,0.07,4650,0,480,150,0,280,280,1,4650,3999.9999999999995,1.1625,1
Mytox 1,206-0800P008,2023-03-23 00:00:00,3,CDTRU001,900.00,0.07,3380,0,240,0,0,240,240,1,3380,3428.5714285714284,0.9858333333333333,1
Mytox 1,207-0400P009,2023-03-23 00:00:00,1,X65MUC01,87.00,0.69,90,6,180,0,0,180,180,1,90,260.8695652173913,0.345,0.9333333333333333
Mytox 1,220-C1UX WELDING,2023-03-23 00:00:00,1,G42GL106,57.00,1.05,303,3,240,0,0,240,240,1,303,228.57142857142856,1.325625,0.9900990099009901
Mytox 1,220-C1UX WELDING,2023-03-23 00:00:00,1,G43GR106,57.00,1.05,303,3,240,0,0,240,240,1,303,228.57142857142856,1.325625,0.9900990099009901
Mytox 1,220-C1UX WELDING,2023-03-23 00:00:00,1,G46GL106,91.00,0.66,254,4,120,0,0,120,120,1,254,181.8181818181818,1.397,0.984251968503937
Mytox 1,220-C1UX WELDING,2023-03-23 00:00:00,1,G47GR106,91.00,0.66,254,4,120,0,0,120,120,1,254,181.8181818181818,1.397,0.984251968503937
Mytox 1,220-C1UX WELDING,2023-03-23 00:00:00,1,G64GL006,125.00,0.48,304,4,120,0,0,120,120,1,304,250,1.216,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-23 00:00:00,1,G65GR006,125.00,0.48,304,4,120,0,0,120,120,1,304,250,1.216,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-23 00:00:00,2,G46GL106,91.00,0.66,304,4,120,0,0,120,120,1,304,181.8181818181818,1.6720000000000002,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-23 00:00:00,2,G47GR106,91.00,0.66,304,4,120,0,0,120,120,1,304,181.8181818181818,1.6720000000000002,0.9868421052631579
Mytox 1,224-BD009 & P053,2023-03-23 00:00:00,1,N28GC140,100.00,0.6,756,0,480,30,0,400,400,1,756,666.6666666666667,1.134,1
Mytox 1,239-0200P010,2023-03-23 00:00:00,2,T78GL056,184.00,0.33,500,0,240,0,0,240,240,1,500,727.2727272727273,0.6875,1
Mytox 1,239-0200P010,2023-03-23 00:00:00,2,T78GR056,184.00,0.33,500,0,240,0,0,240,240,1,500,727.2727272727273,0.6875,1
Mytox 1,240-0200P024,2023-03-23 00:00:00,2,T78GL036,184.00,0.33,672,0,480,0,0,430,430,1,672,1303.030303030303,0.5157209302325582,1
Mytox 1,240-0200P024,2023-03-23 00:00:00,2,T78GR036,184.00,0.33,672,0,480,0,0,430,430,1,672,1303.030303030303,0.5157209302325582,1
Mytox 1,240-0200P024,2023-03-23 00:00:00,3,T78GL126,184.00,0.33,780,0,480,0,90,430,340,0.7906976744186046,780,1030.3030303030303,0.7570588235294118,1
Mytox 1,240-0200P024,2023-03-23 00:00:00,3,T78GR126,184.00,0.33,780,0,480,0,90,430,340,0.7906976744186046,780,1030.3030303030303,0.7570588235294118,1
Mytox 1,241-0200P011,2023-03-23 00:00:00,3,N28GR186,200.00,0.3,276,0,120,0,0,120,120,1,276,400,0.69,1
Mytox 1,241-0200P011,2023-03-23 00:00:00,3,N29GL186,200.00,0.3,276,0,120,0,0,120,120,1,276,400,0.69,1
Mytox 1,242-0200P023,2023-03-23 00:00:00,3,T78GL036,184.00,0.33,672,0,480,0,90,430,340,0.7906976744186046,672,1030.3030303030303,0.6522352941176471,1
Mytox 1,242-0200P023,2023-03-23 00:00:00,3,T78GR036,184.00,0.33,672,0,480,0,90,430,340,0.7906976744186046,672,1030.3030303030303,0.6522352941176471,1
Mytox 1,245-0250P034,2023-03-23 00:00:00,1,1WDAL101,90.00,0.67,449,20,390,0,0,340,340,1,449,507.46268656716416,0.8847941176470588,0.955456570155902
Mytox 1,245-0250P034,2023-03-23 00:00:00,1,1WKAL111,90.00,0.67,109,10,90,0,0,90,90,1,109,134.32835820895522,0.8114444444444444,0.908256880733945
Mytox 1,262-WS WELDER,2023-03-23 00:00:00,1,CW2MU002,29.00,2.07,125,0,480,0,150,430,280,0.6511627906976745,125,135.2657004830918,0.9241071428571428,1
Mytox 1,262-WS WELDER,2023-03-23 00:00:00,2,CW2MU002,29.00,2.07,204,1,465,0,15,415,400,0.963855421686747,204,193.23671497584542,1.0556999999999999,0.9950980392156863
Mytox 1,272-ANOTECH ROLLING MILL #15,2023-03-23 00:00:00,1,N16GU020,1000.00,0.06,4380,0,450,0,0,400,400,1,4380,6666.666666666667,0.6569999999999999,1
Mytox 1,275-DS WELDER,2023-03-23 00:00:00,1,DDJMU516,41.00,1.46,49,3,240,60,15,180,165,0.9166666666666666,49,113.01369863013699,0.43357575757575756,0.9387755102040817
